SOX10 ,Rabbit monoclonal [SP267] to SOX10 (Alexa Fluor® 488),Flow Cyt; ICC/IF,Human,Alexa Fluor® 488,,,
SOX10 ,Rabbit monoclonal [SP267] to SOX10 (Alexa Fluor® 647),Flow Cyt; ICC/IF,Human,Alexa Fluor® 647,,,
SOX10 ,Rabbit monoclonal [SP267] to SOX10,Flow Cyt; ICC/IF; IHC-FoFr; IHC-P; WB,Mouse; Human ,Unconjugated,,,
SOX10 ,Rabbit monoclonal [SP267] to SOX10 - BSA and Azide free,Flow Cyt; ICC/IF; IHC-FoFr; IHC-P; WB,Mouse; Human ,Unconjugated,,,
SOX10 ,Rabbit monoclonal [EPR4007] to SOX10,Flow Cyt; ICC/IF; IHC-FoFr; WB,Mouse; Rat; Human,Unconjugated,,,
SOX10 ,Rabbit monoclonal [EPR4007] to SOX10 - BSA and Azide free,Flow Cyt; ICC/IF; IHC-FoFr; WB,Mouse; Rat; Human,Unconjugated,,,
SOX10 ,Rabbit monoclonal [SP275] to SOX10,Flow Cyt; ICC/IF; IHC-P; WB,Human,Unconjugated,,,
SOX10 ,Rabbit monoclonal [SP275] to SOX10 - BSA and Azide free,Flow Cyt; ICC/IF; IHC-P; WB,Human,Unconjugated,,,
SOX10 ,Mouse monoclonal [2E7B5] to SOX10,Flow Cyt; WB,Human ,Unconjugated,,,
SOX11 ,Rabbit monoclonal [EPR8191(2)] to SOX11 (Alexa Fluor® 647),Flow Cyt,Human ,Alexa Fluor® 647,,,
SOX11 ,Rabbit monoclonal [EPR8191(2)] to SOX11 (Alexa Fluor® 488),Flow Cyt,Human ,Alexa Fluor® 488,,,
SOX11 ,Rabbit monoclonal [EPR8191(2)] to SOX11,Flow Cyt; IP; WB,Mouse; Rat; Human,Unconjugated,,,
SOX11 ,Rabbit monoclonal [EPR8191(2)] to SOX11 - BSA and Azide free,Flow Cyt; IP; WB,Mouse; Rat; Human,Unconjugated,,,
SOX17 ,Mouse monoclonal [OTI3B10] to SOX17,Flow Cyt; ICC/IF; WB,Human,Unconjugated,,,
SOX2 ,Rabbit monoclonal [EPR3131] to SOX2 (Alexa Fluor® 647),Flow Cyt; ICC/IF,Human,Alexa Fluor® 647,,,
SOX2 ,Rabbit monoclonal [EPR3131] to SOX2 (Alexa Fluor® 488),Flow Cyt; ICC/IF,Human,Alexa Fluor® 488,,,
SOX2 ,Mouse monoclonal [9-9-3] to SOX2 - BSA and Azide free,Flow Cyt; ICC/IF; IHC-Fr; WB,Mouse; Human; Apteronotus leptorhynchus ,Unconjugated,,,
SOX2 ,Mouse monoclonal [20G5] to SOX2,Flow Cyt; ICC/IF; IHC-P; IP; WB,Mouse; Human ,Unconjugated,,,
SOX2 ,Rabbit monoclonal [SP76] to SOX2,Flow Cyt; ICC/IF; IHC-P; WB,Mouse; Rat; Human,Unconjugated,,,
SOX2 ,Rabbit polyclonal to SOX2,Flow Cyt; ICC/IF; IHC-P; WB,Mouse; Human ,Unconjugated,,,
SOX2 ,Rabbit monoclonal [SP76] to SOX2 - BSA and Azide free,Flow Cyt; ICC/IF; IHC-P; WB,Human,Unconjugated,,,
SOX2 ,Mouse monoclonal [9-9-3] to SOX2,Flow Cyt; ICC/IF; WB,Mouse; Human; Apteronotus leptorhynchus ,Unconjugated,,,
SOX2 ,Goat polyclonal to SOX2,Flow Cyt; ICC/IF; WB,Human ,Unconjugated,,,
SOX9 ,Mouse monoclonal [3C10] to SOX9,ELISA; Flow Cyt; ICC/IF; IHC-P; IP; WB,Human,Unconjugated,,,
SOX9 ,Rabbit monoclonal [EPR14335-78] to SOX9 (PE),Flow Cyt,Human ,PE,,,
SOX9 ,Rabbit monoclonal [EPR14335] to SOX9 (Alexa Fluor® 488),Flow Cyt; ICC/IF,Human ,Alexa Fluor® 488,,,
SOX9 ,Rabbit monoclonal [EPR14335] to SOX9,Flow Cyt; ICC/IF; IHC-P; IP; WB,Mouse; Rat; Human,Unconjugated,,,
SOX9 ,Rabbit monoclonal [EPR14335] to SOX9 - BSA and Azide free,Flow Cyt; ICC/IF; IHC-P; IP; WB,Mouse; Rat; Human,Unconjugated,,,
SOX9 ,Rabbit monoclonal [EPR14335-78] to SOX9,Flow Cyt; ICC/IF; IHC-P; WB,Mouse; Rat; Human ,Unconjugated,,,
SOX9 ,Rabbit monoclonal [EPR14335-78] to SOX9 - BSA and Azide free,Flow Cyt; ICC/IF; IHC-P; WB,Mouse; Rat; Human ,Unconjugated,,,
SOX9 ,Rabbit monoclonal [EPR12755] to SOX9,Flow Cyt; ICC/IF; IP; WB,Human,Unconjugated,,,
SOX9 ,Rabbit monoclonal [EPR12755] to SOX9 - BSA and Azide free,Flow Cyt; ICC/IF; IP; WB,Human,Unconjugated,,,
SOX9 ,Rabbit monoclonal [EPR12755-50] to SOX9 - C-terminal,Flow Cyt; ICC/IF; WB,Human,Unconjugated,,,
SOX9 ,Rabbit monoclonal [EPR12755-50] to SOX9 - BSA and Azide free,Flow Cyt; ICC/IF; WB,Human,Unconjugated,,,
SP1 ,Rabbit monoclonal [EPR22648-50] to SP1 - ChIP Grade,ChIP; ChIP-seq; Flow Cyt; ICC/IF; IHC-P; IP; WB,Human,Unconjugated,,,
SP1 ,Rabbit monoclonal [EPR22648-50] to SP1 - BSA and Azide free,ChIP; Flow Cyt; ICC/IF; IHC-P; IP; WB,Human,Unconjugated,,,
SP1 ,Rabbit monoclonal [EPR6662(B)] to SP1,Flow Cyt; ICC/IF; IHC-P; WB,Human,Unconjugated,,,
SP1 ,Rabbit monoclonal [EPR6662(B)] to SP1 - BSA and Azide free,Flow Cyt; ICC/IF; IHC-P; WB,Human,Unconjugated,,,
SP17 ,Rabbit monoclonal [EP6496] to SP17,Flow Cyt; ICC/IF; WB,Mouse; Rat; Human,Unconjugated,,,
SP17 ,Rabbit monoclonal [EP6496] to SP17 - BSA and Azide free,Flow Cyt; ICC/IF; WB,Mouse; Rat; Human,Unconjugated,,,
SP3 ,Rabbit monoclonal [EPR6806] to SP3,Flow Cyt; WB,Mouse; Human,Unconjugated,,,
SP3 ,Rabbit monoclonal [EPR6806] to SP3 - BSA and Azide free,Flow Cyt; WB,Mouse; Human,Unconjugated,,,
Spa-1 ,Rabbit monoclonal [EPR14134] to Spa-1,Flow Cyt; ICC/IF; IHC-P; WB,Mouse; Human,Unconjugated,,,
Spa-1 ,Rabbit monoclonal [EPR14134] to Spa-1 - BSA and Azide free,Flow Cyt; ICC/IF; IHC-P; WB,Mouse; Human,Unconjugated,,,
SPAK ,Rabbit monoclonal [EPR6394] to SPAK,Flow Cyt; IHC-P; WB,Human,Unconjugated,,,
SPAK ,Rabbit monoclonal [EPR6394] to SPAK - BSA and Azide free,Flow Cyt; IHC-P; WB,Human,Unconjugated,,,
SPARC ,Rabbit monoclonal [SP205] to SPARC,Flow Cyt; ICC/IF; IHC-P; WB,Human ,Unconjugated,,,
SPARC ,Rabbit monoclonal [SP205] to SPARC - BSA and Azide free,Flow Cyt; ICC/IF; IHC-P; WB,Human ,Unconjugated,,,
SPARC ,Rabbit monoclonal [EPR20121] to SPARC,Flow Cyt; IP; WB,Human,Unconjugated,,,
SPARC ,Rabbit monoclonal [EPR20121] to SPARC - BSA and Azide free,Flow Cyt; IP; WB,Human,Unconjugated,,,
SPARC ,Rabbit monoclonal [EPR20121] to SPARC - Low endotoxin; Azide free,Flow Cyt; IP; WB,Human,Unconjugated,,,
SPARCL1 ,Rabbit monoclonal [390] to SPARCL1 (FITC),Flow Cyt,Human,FITC,,,
Spermine synthase ,Rabbit monoclonal [EPR9252(B)] to Spermine synthase - BSA and Azide free,Flow Cyt; ICC/IF; WB,Mouse; Rat; Human,Unconjugated,,,
Spermine synthase ,Rabbit monoclonal [EPR9253] to Spermine synthase,Flow Cyt; WB,Mouse; Rat; Human,Unconjugated,,,
Spermine synthase ,Rabbit monoclonal [EPR9253] to Spermine synthase - BSA and Azide free,Flow Cyt; WB,Mouse; Rat; Human,Unconjugated,,,
Sphingomyelin Synthase 2 ,Rabbit polyclonal to Sphingomyelin Synthase 2 - C-terminal,Flow Cyt; IHC-P; WB,Human,Unconjugated,,,
SPHK1 ,Rabbit polyclonal to SPHK1,Flow Cyt; ICC/IF; IHC-P; WB,Human ,Unconjugated,,,
SPHK1 ,Rabbit monoclonal [EPR4293(2)] to SPHK1,Flow Cyt; WB,Mouse; Rat; Human,Unconjugated,,,
SPHK1 ,Rabbit monoclonal [EPR4293(2)] to SPHK1 - BSA and Azide free,Flow Cyt; WB,Mouse; Rat; Human,Unconjugated,,,
sPLA2-X ,Rabbit monoclonal [EPR11202] to sPLA2-X,Flow Cyt; IHC-P; WB,Mouse; Rat; Human,Unconjugated,,,
sPLA2-X ,Rabbit monoclonal [EPR11202] to sPLA2-X - BSA and Azide free,Flow Cyt; IHC-P; WB,Mouse; Rat; Human,Unconjugated,,,
splicing factor 1 ,Rabbit monoclonal [EPR22437-50] to splicing factor 1,Flow Cyt; ICC/IF; IHC-P; IP; WB,Mouse; Rat; Human,Unconjugated,,,
splicing factor 1 ,Rabbit monoclonal [EPR22437-50] to splicing factor 1 - BSA and Azide free,Flow Cyt; ICC/IF; IHC-P; IP; WB,Mouse; Rat; Human,Unconjugated,,,
SPON2 ,Rabbit monoclonal [EPR9799] to SPON2,Flow Cyt; WB,Mouse; Rat; Human,Unconjugated,,,
SPON2 ,Rabbit monoclonal [EPR9799] to SPON2 - BSA and Azide free,Flow Cyt; WB,Mouse; Rat; Human,Unconjugated,,,
SPR ,Rabbit monoclonal [EPR9290] to SPR,Flow Cyt; ICC/IF; IHC-P; IP; WB,Human,Unconjugated,,,
SPR ,Rabbit monoclonal [EPR9290] to SPR - BSA and Azide free,Flow Cyt; ICC/IF; IHC-P; IP; WB,Human,Unconjugated,,,
SPRED1 ,Rabbit polyclonal to SPRED1,Flow Cyt; IHC-P; WB,Human ,Unconjugated,,,
SPTBN2 ,Mouse monoclonal [ABM5A16] to SPTBN2,Flow Cyt; WB,Human,Unconjugated,,,
SQSTM1 / p62 ,Rabbit monoclonal [EPR18351] to SQSTM1 / p62 (PE),Flow Cyt,Human,PE,,,
SQSTM1 / p62 ,Rabbit monoclonal [EPR4844] to SQSTM1 / p62 - Autophagosome Marker (PE),Flow Cyt,Human ,PE,,,
SQSTM1 / p62 ,Rabbit monoclonal [EPR4844] to SQSTM1 / p62 (APC),Flow Cyt,Human ,APC,,,
SQSTM1 / p62 ,Rabbit monoclonal [EPR4844] to SQSTM1 / p62 - Autophagosome Marker (Alexa Fluor® 488),Flow Cyt; ICC/IF,Human ,Alexa Fluor® 488,,,
SQSTM1 / p62 ,Rabbit monoclonal [EPR4844] to SQSTM1 / p62 (Alexa Fluor® 647),Flow Cyt; ICC/IF,Human,Alexa Fluor® 647,,,
SQSTM1 / p62 ,Rabbit monoclonal [EPR18351] to SQSTM1 / p62 (Alexa Fluor® 647),Flow Cyt; ICC/IF,Human,Alexa Fluor® 647,,,
SQSTM1 / p62 ,Rabbit monoclonal [EPR18351] to SQSTM1 / p62,Flow Cyt; ICC/IF; IHC-P; IP; WB,Human,Unconjugated,,,
SQSTM1 / p62 ,Rabbit polyclonal to SQSTM1 / p62,Flow Cyt; ICC/IF; IHC-P; IP; WB,Mouse; Rat; Human; Zebrafish,Unconjugated,,,
SQSTM1 / p62 ,Rabbit monoclonal [EPR18351] to SQSTM1 / p62 - BSA and Azide free,Flow Cyt; ICC/IF; IHC-P; IP; WB,Human,Unconjugated,,,
SQSTM1 / p62 ,Mouse monoclonal to SQSTM1 / p62 - Autophagosome Marker,Flow Cyt; ICC/IF; IHC-P; WB,Human,Unconjugated,,,
SQSTM1 / p62 ,Rabbit monoclonal [EPR23101-103] to SQSTM1 / p62,Flow Cyt; ICC/IF; IP; WB,Mouse; Rat; Human,Unconjugated,,,
SQSTM1 / p62 ,Rabbit monoclonal [EPR23101-103] to SQSTM1 / p62 - BSA and Azide free,Flow Cyt; ICC/IF; IP; WB,Mouse; Rat; Human,Unconjugated,,,
SQSTM1 / p62 ,Rabbit monoclonal [EPR4844] to SQSTM1 / p62 - Autophagosome Marker,Flow Cyt; ICC/IF; WB,Mouse; Rat; Human,Unconjugated,,,
SQSTM1 / p62 ,Rabbit monoclonal [EPR4844] to SQSTM1 / p62 - BSA and Azide free,Flow Cyt; ICC/IF; WB,Mouse; Rat; Human,Unconjugated,,,
SQSTM1 / p62 (phospho S349) ,Rabbit monoclonal [EPR20451] to SQSTM1 / p62 (phospho S349) (Alexa Fluor® 488),Flow Cyt; ICC/IF,Human ,Alexa Fluor® 488,,,
SQSTM1 / p62 (phospho S349) ,Rabbit monoclonal [EPR20451] to SQSTM1 / p62 (phospho S349) (Alexa Fluor® 647),Flow Cyt; ICC/IF,Human ,Alexa Fluor® 647,,,
SQSTM1 / p62 (phospho S349) ,Rabbit monoclonal [EPR20451] to SQSTM1 / p62 (phospho S349),Flow Cyt; ICC/IF; IP; WB,Mouse; Rat; Human,Unconjugated,,,
SQSTM1 / p62 (phospho S349) ,Rabbit monoclonal [EPR20451] to SQSTM1 / p62 (phospho S349) - BSA and Azide free,Flow Cyt; ICC/IF; IP; WB,Mouse; Rat; Human,Unconjugated,,,
SRAP ,Rabbit monoclonal [EPR11776] to SRAP,Flow Cyt; ICC/IF; IHC-P; WB,Mouse; Rat; Human,Unconjugated,,,
SRAP ,Rabbit monoclonal [EPR11776] to SRAP - BSA and Azide free,Flow Cyt; ICC/IF; IHC-P; WB,Mouse; Rat; Human,Unconjugated,,,
Src ,Mouse monoclonal [Clone 327] to Src,Flow Cyt; WB,Mouse; Rat; Human,Unconjugated,,,
Src (phospho Y419) ,Rabbit monoclonal [EPR17734] to Src (phospho Y419),Dot; Flow Cyt; WB,Mouse; Rat; Human,Unconjugated,,,
Src (phospho Y419) ,Rabbit monoclonal [EPR17734] to Src (phospho Y419) - BSA and Azide free,Dot; Flow Cyt; WB,Mouse; Rat; Human,Unconjugated,,,
SRC Family (phospho Y418) ,Rabbit monoclonal [EP503Y] to SRC Family (phospho Y418),ELISA; Flow Cyt; ICC/IF; WB,Mouse; Rat; Human,Unconjugated,,,
SRC Family (phospho Y418) ,Rabbit monoclonal [EP503Y] to SRC Family (phospho Y418) - BSA and Azide free,ELISA; Flow Cyt; ICC/IF; WB,Mouse; Rat; Human,Unconjugated,,,
SRC3 ,Rabbit monoclonal [EPR4374(3)] to SRC3,Flow Cyt; ICC/IF; IHC-P; WB,Human,Unconjugated,,,
SRC3 ,Rabbit monoclonal [EPR4374(3)] to SRC3 - BSA and Azide free,Flow Cyt; ICC/IF; IHC-P; WB,Human,Unconjugated,,,
SRGAP1 ,Rabbit monoclonal [EPR8760(2)] to SRGAP1,Flow Cyt; ICC/IF; IHC-P; WB,Mouse; Rat; Human,Unconjugated,,,
SRGAP1 ,Rabbit monoclonal [EPR8760(2)] to SRGAP1 - BSA and Azide free,Flow Cyt; ICC/IF; IHC-P; WB,Mouse; Rat; Human,Unconjugated,,,
SRP54 ,Rabbit monoclonal [EPR10851(B)] to SRP54 - BSA and Azide free,Flow Cyt; IHC-P; IP; WB,Mouse; Rat; Human,Unconjugated,,,
SRP72 ,Rabbit monoclonal [EPR17143] to SRP72,Flow Cyt; ICC/IF; WB,Human,Unconjugated,,,
SRP72 ,Rabbit monoclonal [EPR17143] to SRP72 - BSA and Azide free,Flow Cyt; ICC/IF; WB,Human,Unconjugated,,,
SRSF3 ,Rabbit monoclonal [EPR16976] to SRSF3 (Alexa Fluor® 488),Flow Cyt; ICC/IF,Human ,Alexa Fluor® 488,,,
SRSF3 ,Rabbit monoclonal [EPR16976] to SRSF3,Flow Cyt; ICC/IF; IHC-P; WB,Mouse; Rat; Human,Unconjugated,,,
SRSF3 ,Rabbit monoclonal [EPR16976] to SRSF3 - BSA and Azide free,Flow Cyt; ICC/IF; IHC-P; WB,Mouse; Rat; Human,Unconjugated,,,
SRY/TDF ,Mouse monoclonal [1G4] to SRY/TDF,Flow Cyt; IHC-P; WB,Human,Unconjugated,,,
SSB ,Mouse monoclonal [mAbcam75927] to SSB,Flow Cyt; ICC/IF; IHC-P; IP; WB,Human,Unconjugated,,,
SSBP2 ,Rabbit monoclonal [EPR11520] to SSBP2,Flow Cyt; IHC-P; WB,Mouse; Human ,Unconjugated,,,
SSBP2 ,Rabbit monoclonal [EPR11520] to SSBP2 - BSA and Azide free,Flow Cyt; IHC-P; WB,Mouse; Human ,Unconjugated,,,
SSEA1 ,Mouse monoclonal [MC-480] to SSEA1,Flow Cyt; ICC/IF; IHC-FoFr; IHC-FrFl; IHC-P; IP,Mouse; Human,Unconjugated,,,
SSEA3 ,Rat monoclonal [MC631] to SSEA3,Flow Cyt; ICC/IF; IHC-FoFr; WB,Human ,Unconjugated,,,
SSEA4 ,Mouse monoclonal [MC813-70] to SSEA4,Flow Cyt; ICC/IF,Mouse; Human ,Unconjugated,,,
SSRP1 ,Mouse monoclonal [10D7] to SSRP1,Flow Cyt; ICC/IF; IP; WB,Human,Unconjugated,,,
SSRP1 ,Rabbit monoclonal [EPR7894] to SSRP1,Flow Cyt; WB,Mouse; Rat; Human,Unconjugated,,,
SSRP1 ,Rabbit monoclonal [EPR7894] to SSRP1 - BSA and Azide free,Flow Cyt; WB,Mouse; Rat; Human,Unconjugated,,,
SSX2IP ,Goat polyclonal to SSX2IP,ELISA; Flow Cyt; ICC; ICC/IF; WB,Human,Unconjugated,,,
ST3GAL3 ,Rabbit monoclonal [EPR10006(2)] to ST3GAL3,Flow Cyt; ICC/IF; IHC-P; WB,Mouse; Rat; Human,Unconjugated,,,
ST3GAL3 ,Rabbit monoclonal [EPR10006(2)] to ST3GAL3 - BSA and Azide free,Flow Cyt; ICC/IF; IHC-P; WB,Mouse; Rat; Human,Unconjugated,,,
STAC ,Rabbit monoclonal [EPR12805] to STAC - N-terminal,Flow Cyt; ICC/IF; WB,Mouse; Rat; Human,Unconjugated,,,
STAC ,Rabbit monoclonal [EPR12805] to STAC - BSA and Azide free,Flow Cyt; ICC/IF; WB,Mouse; Rat; Human,Unconjugated,,,
STAM2 ,Rabbit monoclonal [EPR8688] to STAM2,Flow Cyt; ICC/IF; IHC-P; WB,Human,Unconjugated,,,
STAM2 ,Rabbit monoclonal [EPR8688] to STAM2 - BSA and Azide free,Flow Cyt; ICC/IF; IHC-P; WB,Human,Unconjugated,,,
Stanniocalcin 2/STC-2 ,Rabbit monoclonal [EPR22866-10] to Stanniocalcin 2/STC-2,Flow Cyt; ICC/IF; IHC-P; IP; WB,Human,Unconjugated,,,
Stanniocalcin 2/STC-2 ,Rabbit monoclonal [EPR22866-10] to Stanniocalcin 2/STC-2 - BSA and Azide free,Flow Cyt; ICC/IF; IHC-P; IP; WB,Human,Unconjugated,,,
STARD5 ,Rabbit monoclonal [EPR13545(B)] to STARD5,Flow Cyt; IP; WB,Mouse; Rat; Human,Unconjugated,,,
STARD5 ,Rabbit monoclonal [EPR13545(B)] to STARD5 - BSA and Azide free,Flow Cyt; IP; WB,Mouse; Rat; Human,Unconjugated,,,
STAT1 ,Rabbit monoclonal [EPR23049-111] to STAT1 - ChIP Grade,ChIP; Flow Cyt; ICC/IF; IP; WB,Mouse; Human,Unconjugated,,,
STAT1 ,Rabbit monoclonal [EPR23049-111] to STAT1 - BSA and Azide free,ChIP; Flow Cyt; ICC/IF; IP; WB,Mouse; Human,Unconjugated,,,
STAT1 ,Rabbit monoclonal [EPR21057-141] to STAT1 - ChIP Grade,ChIP; Flow Cyt; IHC-P; IP; WB,Human,Unconjugated,,,
STAT1 ,Rabbit monoclonal [EPR21057-141] to STAT1 - BSA and Azide free,ChIP; Flow Cyt; IHC-P; IP; WB,Human,Unconjugated,,,
STAT1 ,Rabbit monoclonal [EPR4407] to STAT1,Flow Cyt; ICC; ICC/IF; IHC-P; IP; WB,Human,Unconjugated,,,
STAT1 ,Rabbit monoclonal [EPR4407] to STAT1 - BSA and Azide free,Flow Cyt; ICC; ICC/IF; IHC-P; IP; WB,Human,Unconjugated,,,
STAT1 ,Rabbit monoclonal [EPRR21057-168] to STAT1,Flow Cyt; IHC-P; IP; WB,Human,Unconjugated,,,
STAT1 ,Rabbit monoclonal [EPRR21057-168] to STAT1 - BSA and Azide free,Flow Cyt; IHC-P; IP; WB,Human,Unconjugated,,,
STAT1 ,Mouse monoclonal [SM1] to STAT1,Flow Cyt; WB,Mouse; Human,Unconjugated,,,
STAT1 alpha ,Rabbit monoclonal [EPYR2154] to STAT1 alpha (Alexa Fluor® 647),Flow Cyt,Human ,Alexa Fluor® 647,,,
STAT2 ,Rabbit monoclonal [Y141] to STAT2,Flow Cyt; ICC/IF; IHC-P; WB,Mouse; Rat; Human,Unconjugated,,,
STAT2 ,Rabbit monoclonal [Y141] to STAT2 - BSA and Azide free,Flow Cyt; ICC/IF; IHC-P; WB,Mouse; Rat; Human,Unconjugated,,,
STAT3 ,Rabbit monoclonal [E121-21] to STAT3 - ChIP Grade,ChIP; Flow Cyt; ICC/IF; IHC-P; IP; WB,Human ,Unconjugated,,,
STAT3 ,Rabbit monoclonal [E121-21] to STAT3 - BSA and Azide free,ChIP; Flow Cyt; ICC/IF; IHC-P; IP; WB,Human ,Unconjugated,,,
STAT3 ,Rabbit monoclonal [EPR361] to STAT3 (Alexa Fluor® 488),Flow Cyt,Human ,Alexa Fluor® 488,,,
STAT3 ,Rabbit monoclonal [EPR361] to STAT3 (Alexa Fluor® 647),Flow Cyt,Human ,Alexa Fluor® 647,,,
STAT3 ,Mouse monoclonal [9D8] to STAT3,Flow Cyt; ICC/IF; IHC-P; IP; WB,Mouse; Rat; Human; Non human primates,Unconjugated,,,
STAT3 ,Rabbit monoclonal [EPR787Y] to STAT3,Flow Cyt; ICC/IF; IHC-P; WB,Mouse; Rat; Human,Unconjugated,,,
STAT3 ,Rabbit monoclonal [EPR361] to STAT3,Flow Cyt; ICC/IF; IHC-P; WB,Mouse; Rat; Human,Unconjugated,,,
STAT3 ,Rabbit monoclonal [EPR787Y] to STAT3 - BSA and Azide free,Flow Cyt; ICC/IF; IHC-P; WB,Mouse; Rat; Human,Unconjugated,,,
STAT3 ,Rabbit monoclonal [EPR361] to STAT3 - BSA and Azide free,Flow Cyt; ICC/IF; IHC-P; WB,Mouse; Rat; Human,Unconjugated,,,
STAT4 ,Rabbit monoclonal [EP1900Y] to STAT4 (PE),Flow Cyt,Human,PE,,,
STAT4 ,Rabbit monoclonal [EP1900Y] to STAT4,Flow Cyt; ICC; IHC-P; IP; WB,Human,Unconjugated,,,
STAT4 ,Rabbit monoclonal [EP1900Y] to STAT4 - BSA and Azide free,Flow Cyt; ICC; IHC-P; IP; WB,Human,Unconjugated,,,
STAT5 ,Mouse monoclonal [9F7] to STAT5,Flow Cyt; ICC/IF; IHC-P; WB,Rat; Dog; Human; Monkey,Unconjugated,,,
STAT5a ,Rabbit monoclonal [E289] to STAT5a (PE),Flow Cyt,Human ,PE,,,
STAT5a ,Rabbit monoclonal [E289] to STAT5a (Alexa Fluor® 647),Flow Cyt; ICC/IF,Human ,Alexa Fluor® 647,,,
STAT5a ,Rabbit monoclonal [E289] to STAT5a,Flow Cyt; ICC/IF; IHC-P; IP; WB,Mouse; Rat; Human,Unconjugated,,,
STAT5a ,Rabbit monoclonal [E289] to STAT5a - BSA and Azide free,Flow Cyt; ICC/IF; IHC-P; IP; WB,Mouse; Rat; Human,Unconjugated,,,
STAT5a + STAT5b ,Rabbit monoclonal [EPR16671-40] to STAT5a + STAT5b,Flow Cyt; ICC/IF; IHC-P; IP; WB,Mouse; Rat; Human,Unconjugated,,,
STAT5a + STAT5b ,Rabbit monoclonal [EPR16671-40] to STAT5a + STAT5b - BSA and Azide free,Flow Cyt; ICC/IF; IHC-P; IP; WB,Mouse; Rat; Human,Unconjugated,,,
STAT5a + STAT5b ,Rabbit monoclonal [EPR16668] to STAT5a + STAT5b,Flow Cyt; ICC/IF; IHC-P; WB,Mouse; Rat; Human,Unconjugated,,,
STAT5a+STAT5b ,Rabbit monoclonal [EPR16668] to STAT5a+STAT5b - BSA and Azide free,Flow Cyt; ICC/IF; IHC-P; WB,Mouse; Rat; Human,Unconjugated,,,
STAT5b ,Rabbit monoclonal [EPR16671] to STAT5b,ChIP; Flow Cyt; ICC/IF; IHC-P; IP; WB,Mouse; Rat; Human; Recombinant fragment,Unconjugated,,,
STAT5b ,Rabbit monoclonal [EPR16671] to STAT5b - BSA and Azide free,ChIP; Flow Cyt; ICC/IF; IHC-P; IP; WB,Mouse; Rat; Human,Unconjugated,,,
STAT5b ,Rabbit monoclonal [EPR16671] to STAT5b (Alexa Fluor® 488),Flow Cyt; ICC/IF,Mouse; Rat; Human,Alexa Fluor® 488,,,
STAT6 ,Rabbit monoclonal [YE361] to STAT6 (Alexa Fluor® 405),Flow Cyt,Human ,Alexa Fluor® 405,,,
STAT6 ,Rabbit monoclonal [YE361] to STAT6 (APC),Flow Cyt,Mouse ,APC,,,
STAT6 ,Rabbit monoclonal [YE361] to STAT6 (PE),Flow Cyt,Mouse ,PE,,,
STAT6 ,Rabbit monoclonal [YE361] to STAT6 (Alexa Fluor® 488),Flow Cyt; ICC/IF,Mouse,Alexa Fluor® 488,,,
STAT6 ,Rabbit monoclonal [YE361] to STAT6 (FITC),Flow Cyt; ICC/IF,Mouse ,FITC,,,
STAT6 ,Rabbit monoclonal [YE361] to STAT6,Flow Cyt; ICC/IF; IHC-P; IP; WB,Mouse; Human,Unconjugated,,,
STAT6 ,Rabbit monoclonal [YE361] to STAT6 - BSA and Azide free,Flow Cyt; ICC/IF; IHC-P; IP; WB,Mouse; Human,Unconjugated,,,
STAT6 ,Rabbit monoclonal [E265] to STAT6,Flow Cyt; ICC/IF; IP; WB,Human,Unconjugated,,,
STAT6 ,Rabbit monoclonal [E265] to STAT6 - BSA and Azide free,Flow Cyt; ICC/IF; IP; WB,Human,Unconjugated,,,
STAT6 ,Rabbit monoclonal [EPR1912] to STAT6,Flow Cyt; ICC/IF; WB,Human,Unconjugated,,,
STAT6 ,Rabbit monoclonal [EPR1912] to STAT6 - BSA and Azide free,Flow Cyt; ICC/IF; WB,Human,Unconjugated,,,
STAT6 (phospho Y641) ,Rabbit monoclonal [EPR22599-52] to STAT6 (phospho Y641) - ChIP Grade,ChIP; Dot; Flow Cyt; IP; WB,Mouse; Rat; Human,Unconjugated,,,
STAT6 (phospho Y641) ,Rabbit monoclonal [EPR22599-52] to STAT6 (phospho Y641) - BSA and Azide free,ChIP; Dot; Flow Cyt; IP; WB,Mouse; Rat; Human,Unconjugated,,,
STAT6 (phospho Y641) ,Rabbit monoclonal [EPR18278-265] to STAT6 (phospho Y641),Dot; Flow Cyt; ICC/IF; IP; WB,Human,Unconjugated,,,
STAT6 (phospho Y641) ,Rabbit monoclonal [EPR18278-265] to STAT6 (phospho Y641) - BSA and Azide free,Dot; Flow Cyt; ICC/IF; IP; WB,Human,Unconjugated,,,
STAT6 (phospho Y641) ,Rabbit monoclonal [EPR22599-78] to STAT6 (phospho Y641),Dot; Flow Cyt; IHC-P; IP; WB,Mouse; Rat; Human,Unconjugated,,,
STAT6 (phospho Y641) ,Rabbit monoclonal [EPR22599-78] to STAT6 (phospho Y641) - BSA and Azide free,Dot; Flow Cyt; IHC-P; IP; WB,Mouse; Rat; Human,Unconjugated,,,
Stathmin 1 ,Rabbit monoclonal [EP1573Y] to Stathmin 1 (Alexa Fluor® 594),Flow Cyt,Mouse ,Alexa Fluor® 594,,,
Stathmin 1 ,Rabbit monoclonal [EP1573Y] to Stathmin 1,Flow Cyt; ICC/IF; IHC-P; IP; WB,Mouse; Rat; Human,Unconjugated,,,
